cnpj;empresa;orgao;exercicio;n_membros;n_membros_remunerados;salario;beneficios;participacoes_comites;outros_fixos;bonus;participacao_resultados;participacao_reunioes;comissoes;outros_variaveis;pos_emprego;cessacao_cargo;baseada_acoes;total_orgao;total_empresa;soma_verbas;dif_soma_total;alertas_82;desc_outras_fixas;desc_outras_variaveis;observacao;previsao;fre;data_referencia;versao;id_documento;setor;apelido;total_orgao_original;escala_corrigida
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2023;10.0;10.0;12404124.65;1757945.38;0.0;0.0;22268587.3;0.0;0.0;0.0;0.0;0.0;0.0;24484414.02;60915071.35;67096665.1;60915071.35;0.0;;Remuneração Fixa;N/A;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross-up do IRRF.Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;False;2026;2026-12-31;4;159528;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2024;10.0;10.0;13503739.76;2150576.92;0.0;0.0;20944242.37;0.0;0.0;0.0;0.0;0.0;0.0;37425608.05;74024167.1;85829632.39;74024167.1;0.0;;N/A;N/A;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross up do IRRF.;True;2024;2024-12-31;16;148218;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2024;10.0;10.0;13503739.76;2041446.43;0.0;0.0;18735269.43;0.0;0.0;0.0;0.0;0.0;0.0;37194756.62;71475212.24;78805887.06;71475212.24;0.0;;N/A;N/A;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross up do IRRF. Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;False;2025;2025-12-31;16;156680;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2024;10.0;10.0;13503739.76;2041446.43;0.0;0.0;18735269.43;0.0;0.0;0.0;0.0;0.0;0.0;37194756.62;71475212.24;78805887.06;71475212.24;0.0;;N/A;N/A;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross up do IRRF. Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;False;2026;2026-12-31;4;159528;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2025;9.0;9.0;12895577.24;2090282.16;0.0;0.0;18933417.34;0.0;0.0;0.0;0.0;0.0;1196447.0;32404054.26;67519778.0;77209990.76;67519778.0;0.0;;-;-;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross-up do IRRF. Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;True;2025;2025-12-31;16;156680;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2025;8.25;8.25;11526028.95;1443874.63;0.0;0.0;16669515.13;0.0;0.0;0.0;0.0;0.0;1196447.0;26770964.74;57606830.45;66514751.05;57606830.45;0.0;;-;-;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross-up do IRRF. Conforme disposto no Ofício Circular/Anual-2026-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;False;2026;2026-12-31;4;159528;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Diretoria Estatutária;2026;8.0;8.0;11880710.98;1820682.94;0.0;0.0;17360523.15;0.0;0.0;0.0;0.0;10925806.0;0.0;25462905.99;67450629.06;75219897.14;67450629.06;0.0;;;;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil dos programas de sócios, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia. O desembolso de caixa para a Companhia relativo a esses itens (valor justo das opções de compra de ações e demais incentivos atrelados a ações) refere-se ao valor da contribuição ao INSS e, em determinados casos, o gross-up do IRRF. Conforme disposto no Ofício Circular/Anual-2026-CVM/SEP, o número de membros foi apurado de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.;True;2026;2026-12-31;4;159528;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2007;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2295000.0;0.0;0.0;;;;;False;2010;2010-01-01;5;7166;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2008;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3303000.0;0.0;0.0;;;;;False;2010;2010-01-01;5;7166;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2008;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3303000.0;0.0;0.0;;;;;False;2011;2011-01-01;8;16902;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2009;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6409000.0;0.0;0.0;;;;;False;2010;2010-01-01;5;7166;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2009;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6409000.0;0.0;0.0;;;;;False;2011;2011-01-01;8;16902;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2009;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6409000.0;0.0;0.0;;;;;False;2012;2012-01-01;4;24830;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2010;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4033000.0;0.0;0.0;;;;O Conselho de Administração atualmente é formado por três executivos indicados pela nossa controladora indireita Sonae Sierra, três executivos indicados pela nossa controladora indireta DDR, e um conselheiro independente. O Estatuto da Companhia não prevê remuneração para os participantes desse Conselho, exceto para o conselheiro independente.A Companhia não possui Conselho Fiscal.De acordo com a Assembleia Geral Ordinária e Extraordinária de 18 de março de 2010, o limite da remuneração global dos Conselheiros e Diretores para oexercício de 2010 é de R$10.000.000,00.;True;2010;2010-01-01;5;7166;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2010;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4153000.0;0.0;0.0;;;;;False;2011;2011-01-01;8;16902;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2010;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4153000.0;0.0;0.0;;;;;False;2012;2012-01-01;4;24830;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2010;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4153000.0;0.0;0.0;;Remuneração fixa de curto e longo prazo.;Remuneração variável de curto e longo prazo.;;False;2013;2013-01-01;5;38205;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2011;7.0;0.0;120000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120000.0;4273100.0;120000.0;0.0;;;Remuneração variável de curto e longo prazo.;;False;2012;2012-01-01;4;24830;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2011;7.0;0.0;77000.0;0.0;0.0;16000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93000.0;5220000.0;93000.0;0.0;;Remuneração fixa de curto e longo prazo.;Remuneração variável de curto e longo prazo.;;False;2013;2013-01-01;5;38205;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2011;7.0;0.0;120000.0;0.0;0.0;24000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144000.0;5220051.0;144000.0;0.0;;INSS;;;False;2014;2014-01-01;5;46811;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2012;7.0;0.0;120000.0;0.0;0.0;24000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144000.0;6088000.0;144000.0;0.0;;Remuneração fixa de curto e longo prazo.;Remuneração variável de curto e longo prazo.;;False;2013;2013-01-01;5;38205;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2012;7.0;0.0;120000.0;0.0;0.0;24000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144000.0;6088229.0;144000.0;0.0;;INSS;;;False;2014;2014-01-01;5;46811;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2012;7.0;0.0;120000.0;0.0;0.0;24000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144000.0;6088229.0;144000.0;0.0;;INSS;;;False;2015;2015-01-01;5;56726;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2013;7.0;0.0;124000.0;0.0;0.0;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;149000.0;6486000.0;149000.0;0.0;;Remuneração fixa de curto e longo prazo.;Remuneração variável de curto e longo prazo.;;True;2013;2013-01-01;5;38205;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2013;7.0;0.0;138000.0;0.0;0.0;27600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165600.0;6015920.0;165600.0;0.0;;INSS;;;False;2014;2014-01-01;5;46811;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2013;7.0;0.0;138000.0;0.0;0.0;27600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165600.0;6015920.0;165600.0;0.0;;INSS;;;False;2015;2015-01-01;5;56726;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2013;7.0;0.0;138000.0;0.0;0.0;27600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165600.0;6015920.0;165600.0;0.0;;INSS;;;False;2016;2016-01-01;4;65840;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2013;8.0;0.0;337488.0;0.0;0.0;67497.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;404985.6;7969259.8;404985.6;0.0;;INSS;;Nº de membros: 96/12 = 8,00;False;2016;2016-01-01;4;65840;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2014;7.58;0.0;144000.0;0.0;0.0;28800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172800.0;6877820.0;172800.0;0.0;;INSS;;Nº de membros = 91/12 = 7,58;True;2014;2014-01-01;5;46811;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2014;7.67;0.0;228000.0;0.0;0.0;45600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273600.0;6090920.0;273600.0;0.0;;INSS;;Nº de membros: 92/12 = 7,67;False;2015;2015-01-01;5;56726;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2014;7.67;0.0;228000.0;0.0;0.0;45600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273600.0;6090920.0;273600.0;0.0;;INSS;;Nº de membros: 92/12 = 7,67;False;2016;2016-01-01;4;65840;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2014;7.67;0.0;228000.0;0.0;0.0;45600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273600.0;6090920.0;273600.0;0.0;;INSS;;Nº de membros: 92/12 = 7,67;False;2017;2017-01-01;5;73711;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2015;8.0;0.0;288000.0;0.0;0.0;57600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345600.0;6682046.0;345600.0;0.0;;INSS;;;True;2015;2015-01-01;5;56726;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2015;8.0;0.0;301440.0;0.0;0.0;60288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;361728.0;7302164.12;361728.0;0.0;;INSS;;Nº de membros: 96/12 = 8,00;False;2016;2016-01-01;4;65840;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2015;8.0;0.0;301440.0;0.0;0.0;60288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;361728.0;7302164.12;361728.0;0.0;;INSS;;Nº de membros: 96/12 = 8,00;False;2017;2017-01-01;5;73711;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2015;8.0;0.0;301440.0;0.0;0.0;60288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;361728.0;7302164.12;361728.0;0.0;;INSS;;Nº de membros: 96/12 = 8,00;False;2018;2018-01-01;5;82623;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2016;7.33;1.33;214640.0;0.0;0.0;42928.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;257568.0;7389422.52;257568.0;0.0;;INSS;;Nº de membros: 88/12 = 7,33;False;2017;2017-01-01;5;73711;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2016;7.33;1.33;214640.0;0.0;0.0;42928.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;257568.0;7389422.52;257568.0;0.0;;INSS;;Nº de membros: 88/12 = 7,33;False;2018;2018-01-01;5;82623;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2016;6.16;0.33;50375.92;0.0;0.0;10075.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60656.05;121107.15;17843110.98;121107.15;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 10.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/N° 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia.;False;2019;2019-01-01;13;93974;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2017;7.0;1.0;181440.0;0.0;0.0;36288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;217728.0;7833776.0;217728.0;0.0;;INSS;;Nº de membros: 84/12 = 7,00;True;2017;2017-01-01;5;73711;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2017;7.0;1.0;184800.0;0.0;0.0;36960.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;221760.0;7394214.0;221760.0;0.0;;INSS;;Nº de membros: 84/12 = 7,00;False;2018;2018-01-01;5;82623;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2017;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18587720.1;0.0;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 10.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/N° 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia.;False;2019;2019-01-01;13;93974;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2017;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18587720.1;0.0;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 10.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/N° 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia.;False;2020;2020-01-01;8;103608;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2018;7.0;1.0;194964.0;0.0;0.0;38992.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;233956.8;8228790.44;233956.8;0.0;;INSS;;Nº de membros: 84/12 = 7,00;True;2018;2018-01-01;5;82623;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2018;6.5;0.5;654000.0;32657.57;0.0;130800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;817457.57;28299040.9;817457.57;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 9.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/nº 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência.;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia;False;2019;2019-01-01;13;93974;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2018;6.5;0.5;654000.0;32657.57;0.0;130800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;817457.57;28299040.9;817457.57;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 9.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/nº 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência.;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia;False;2020;2020-01-01;8;103608;Malls;Allos;;
05.878.397/0001-32;ALLOS S.A.;Conselho de Administração;2018;6.5;0.5;654000.0;32657.57;0.0;130800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;817457.57;28299040.9;817457.57;0.0;;Valor correspondente às contribuições para INSS, que são ônus da Companhia, em conformidade com o item 9.2.13 (b) do OFÍCIO-CIRCULAR/CVM/SEP/nº 03/2019;Esta tabela considera a remuneração paga aos administradores da Aliansce por ser a adquirente contábil no contexto da combinação dos negócios, conforme melhor detalhado no item 3.9 deste Formulário de Referência.;O valor de remuneração baseada em ações acima reflete apenas o valor do registro contábil do Plano de Opções, conforme Pronunciamento CPC 10(R1) - Pagamentos Baseados em Ações e não representa desembolso de caixa para a Companhia;False;2021;2021-01-01;10;114667;Malls;Allos;;
