cnpj;empresa;orgao;exercicio;previsto_maxima;realizado_maxima;desvio_maxima;desvio_maxima_pct;previsto_media;realizado_media;desvio_media;desvio_media_pct;previsto_minima;realizado_minima;desvio_minima;desvio_minima_pct;fre_previsao;fre_realizado;situacao;setor;apelido
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho de Administração;2023;;2295118.45;;;;2225866.67;;;;200000.0;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho Fiscal;2023;;104320.0;;;;152320.0;;;;104320.0;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Diretoria Estatutária;2024;;22773050.01;;;;11007614.65;;;;8643379.7;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho de Administração;2024;;2307249.98;;;;1293552.37;;;;1132650.0;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho Fiscal;2024;;165493.14;;;;165493.14;;;;165493.14;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Diretoria Estatutária;2025;;31356922.64;;;;16463993.86;;;;10590334.31;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho de Administração;2025;;2597801.25;;;;1631553.38;;;;1282792.5;;;;2026;so realizado;Retail;Assai
06.057.223/0001-71;SENDAS DISTRIBUIDORA S.A.;Conselho Fiscal;2025;;195245.95;;;;195245.95;;;;195245.95;;;;2026;so realizado;Retail;Assai
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2014;;820715.37;;;;808295.37;;;;795875.37;;;;2017;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2014;;0.0;;;;0.0;;;;0.0;;;;2017;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2015;;2631614.61;;;;1870249.24;;;;1108883.87;;;;2018;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2015;;0.0;;;;0.0;;;;0.0;;;;2018;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2016;;2711794.99;;;;1924643.21;;;;1290205.12;;;;2019;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2016;;0.0;;;;0.0;;;;0.0;;;;2019;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2017;;3082057.98;;;;2064000.18;;;;1290205.12;;;;2020;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2017;;0.0;;;;0.0;;;;0.0;;;;2020;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2018;;4205840.92;;;;2082185.11;;;;1378976.53;;;;2021;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2018;;0.0;;;;0.0;;;;0.0;;;;2021;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2019;;114692300.27;;;;44134950.03;;;;1718967.95;;;;2022;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2019;;0.0;;;;0.0;;;;0.0;;;;2022;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2020;;3650239.48;;;;2388028.33;;;;1349239.48;;;;2023;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2020;;0.0;;;;0.0;;;;0.0;;;;2023;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2020;;0.0;;;;0.0;;;;0.0;;;;2023;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2021;;8842361.31;;;;7653286.77;;;;6464212.23;;;;2024;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2021;;0.0;;;;0.0;;;;0.0;;;;2024;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2021;;0.0;;;;0.0;;;;0.0;;;;2024;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2022;;4996400.34;;;;4660024.64;;;;4486400.51;;;;2025;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2022;;0.0;;;;0.0;;;;0.0;;;;2025;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2022;;0.0;;;;0.0;;;;0.0;;;;2025;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2023;;33527129.1;;;;14299253.67;;;;4689139.56;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2023;;0.0;;;;0.0;;;;0.0;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2023;;152810.28;;;;152810.28;;;;152810.28;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2024;;24506531.95;;;;5599780.36;;;;1366832.08;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2024;;410000.0;;;;313333.33;;;;60000.0;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2024;;224530.48;;;;224530.48;;;;224530.48;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Diretoria Estatutária;2025;;19660180.51;;;;5090871.88;;;;1652002.68;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2025;;600000.0;;;;420000.0;;;;240000.0;;;;2026;so realizado;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2025;;223624.8;;;;223624.8;;;;223624.8;;;;2026;so realizado;Retail;Smartfit
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2015;;15183093.15;;;;4798113.55;;;;2304536.95;;;;2018;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2015;;5275902.0;;;;1039834.88;;;;154848.0;;;;2018;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2015;;109992.64;;;;109992.64;;;;109992.64;;;;2018;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2016;;16002746.1;;;;5005348.19;;;;1788197.41;;;;2019;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2016;;6121572.16;;;;1302147.23;;;;178812.05;;;;2019;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2016;;114223.56;;;;114223.56;;;;114223.56;;;;2019;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2017;;11259426.87;;;;5287347.64;;;;3516033.49;;;;2020;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2017;;7029876.49;;;;1444120.01;;;;241456.28;;;;2020;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2017;;114117.8;;;;114117.8;;;;114117.8;;;;2020;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2018;;28220874.81;;;;12938667.35;;;;4487541.39;;;;2021;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2018;;7232604.12;;;;1964714.32;;;;270548.98;;;;2021;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2018;;243195.64;;;;243195.64;;;;243195.64;;;;2021;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2019;;16048947.94;;;;9293967.13;;;;3249365.23;;;;2022;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2019;;8579582.35;;;;2068949.73;;;;641280.0;;;;2022;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2019;;315447.9;;;;315447.9;;;;315447.9;;;;2022;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2020;;22112160.86;;;;14241022.26;;;;6071057.78;;;;2023;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2020;;8247042.26;;;;1965928.69;;;;960004.8;;;;2023;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2020;;317280.0;;;;317280.0;;;;317280.0;;;;2023;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2021;;19814736.4;;;;11834543.35;;;;6720798.17;;;;2024;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2021;;6875307.36;;;;1680322.06;;;;620000.0;;;;2024;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2021;;294000.0;;;;294000.0;;;;294000.0;;;;2024;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2022;;20776521.61;;;;10496288.95;;;;6938084.36;;;;2025;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2022;;6875307.36;;;;1705403.12;;;;770000.0;;;;2025;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2022;;329200.0;;;;329200.0;;;;329200.0;;;;2025;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2023;;34348092.09;;;;13160877.25;;;;7537854.31;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2023;;6682882.95;;;;1742984.95;;;;840000.0;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2023;;355600.0;;;;355600.0;;;;355600.0;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2024;;56465893.14;;;;19221313.31;;;;9717538.64;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2024;;10523805.75;;;;2270896.51;;;;888000.0;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2024;;363600.0;;;;363600.0;;;;363600.0;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2025;;28788330.53;;;;16254888.81;;;;6973775.74;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2025;;13900801.65;;;;2827954.57;;;;912000.0;;;;2026;so realizado;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2025;;363600.0;;;;363600.0;;;;363600.0;;;;2026;so realizado;Pulp;Suzano
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2009;;2663173.93;;;;877878.97;;;;411799.32;;;;2012;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2009;;172800.0;;;;172800.0;;;;172800.0;;;;2012;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2010;;3160944.55;;;;718510.84;;;;492267.88;;;;2013;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2010;;193200.0;;;;193200.0;;;;193200.0;;;;2013;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2011;;2810190.25;;;;980082.76;;;;408943.23;;;;2014;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2011;;235872.0;;;;226403.1;;;;197996.4;;;;2014;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2012;;3869969.17;;;;1347799.72;;;;63478.21;;;;2015;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2012;;236679.97;;;;235464.63;;;;236679.97;;;;2015;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2013;;1889642.22;;;;1021926.83;;;;386849.48;;;;2016;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2013;;216409.35;;;;153863.3;;;;216409.35;;;;2016;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2014;;2109275.09;;;;1088535.15;;;;78316.55;;;;2017;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2014;;237254.4;;;;166587.83;;;;237254.4;;;;2017;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2015;;1956846.08;;;;1164924.85;;;;414553.33;;;;2018;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2015;;245558.29;;;;242343.23;;;;245558.29;;;;2018;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2016;;2045707.32;;;;1174441.31;;;;320470.68;;;;2019;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2016;;271608.72;;;;263538.01;;;;251489.64;;;;2019;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2017;;2144438.31;;;;912836.53;;;;519642.0;;;;2020;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2017;;374536.24;;;;204937.81;;;;75000.0;;;;2020;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2018;;3557103.36;;;;1973927.09;;;;1328892.0;;;;2021;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2018;;443564.95;;;;399875.85;;;;353856.95;;;;2021;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2018;;0.0;;;;0.0;;;;0.0;;;;2021;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2019;;3495449.93;;;;3371705.42;;;;1974447.06;;;;2022;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2019;;2520790.65;;;;644490.76;;;;387581.55;;;;2022;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2019;;0.0;;;;0.0;;;;0.0;;;;2022;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2020;;4888046.07;;;;3938441.68;;;;1859255.18;;;;2023;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2020;;2878838.4;;;;909330.05;;;;407616.0;;;;2023;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2020;;0.0;;;;0.0;;;;0.0;;;;2023;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2021;;9114888.24;;;;4812219.66;;;;2933016.19;;;;2024;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2021;;8349782.24;;;;1410121.85;;;;425881.84;;;;2024;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2021;;77092.39;;;;77092.39;;;;77092.39;;;;2024;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2022;;12482437.41;;;;5785574.09;;;;3828106.94;;;;2025;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2022;;7525386.24;;;;1524976.22;;;;460918.15;;;;2025;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2022;;33478.37;;;;33478.37;;;;33478.37;;;;2025;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2023;;17302315.27;;;;6493473.94;;;;5407414.16;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2023;;7203603.25;;;;1762253.18;;;;626441.15;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2023;;94429.36;;;;94429.36;;;;94429.36;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2024;;19159973.0;;;;6573461.9;;;;4355152.1;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2024;;3471155.49;;;;1690910.67;;;;673203.68;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2024;;42343.32;;;;42343.32;;;;42343.32;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2025;;21184635.08;;;;8332161.56;;;;4503688.98;;;;2026;so realizado;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2025;;3544890.84;;;;1828720.73;;;;603579.33;;;;2026;so realizado;TMT;TOTVS
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2009;;5182400.0;;;;3819800.0;;;;2662900.0;;;;2012;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2009;;955200.0;;;;328200.0;;;;211200.0;;;;2012;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2009;;121000.0;;;;115200.0;;;;112300.0;;;;2012;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2010;;5456900.0;;;;4465100.0;;;;2464600.0;;;;2013;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2010;;1005600.0;;;;348000.0;;;;225600.0;;;;2013;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2010;;144000.0;;;;138000.0;;;;133900.0;;;;2013;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2011;;5201500.0;;;;3809500.0;;;;2456900.0;;;;2014;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2011;;1080000.0;;;;366000.0;;;;244800.0;;;;2014;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2011;;162300.0;;;;155500.0;;;;151000.0;;;;2014;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2012;;6560800.0;;;;4640200.0;;;;3009200.0;;;;2015;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2012;;1176000.0;;;;392500.0;;;;266400.0;;;;2015;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2012;;177400.0;;;;162900.0;;;;168200.0;;;;2015;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2013;;6588900.0;;;;5037800.0;;;;3390300.0;;;;2016;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2013;;1279300.0;;;;450600.0;;;;289200.0;;;;2016;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2013;;192100.0;;;;183200.0;;;;178700.0;;;;2016;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2014;;10756500.0;;;;5286500.0;;;;3551700.0;;;;2017;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2014;;1376200.0;;;;490000.0;;;;311500.0;;;;2017;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2014;;206500.0;;;;197100.0;;;;192300.0;;;;2017;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2015;;13069000.0;;;;6261900.0;;;;3710100.0;;;;2018;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2015;;1493100.0;;;;599000.0;;;;399500.0;;;;2018;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2015;;224900.0;;;;212900.0;;;;208500.0;;;;2018;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2016;;13254200.0;;;;6545700.0;;;;4062000.0;;;;2019;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2016;;1526400.0;;;;635700.0;;;;432000.0;;;;2019;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2016;;254200.0;;;;232400.0;;;;227500.0;;;;2019;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2017;;9354955.0;;;;6250643.0;;;;3851001.0;;;;2020;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2017;;1667520.0;;;;728000.0;;;;492480.0;;;;2020;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2017;;262080.0;;;;252266.4;;;;242452.8;;;;2020;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2018;;8647468.88;;;;4099083.73;;;;2725640.5;;;;2021;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2018;;1344000.0;;;;656902.76;;;;432000.0;;;;2021;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2018;;205320.0;;;;215062.36;;;;149427.07;;;;2021;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2019;;10918856.77;;;;5521550.29;;;;3098204.9;;;;2022;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2019;;1740600.0;;;;737006.37;;;;504500.0;;;;2022;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2019;;249166.67;;;;273585.56;;;;148857.0;;;;2022;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2020;;14103869.84;;;;5608488.74;;;;4111266.32;;;;2023;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2020;;1800000.0;;;;899709.68;;;;720000.0;;;;2023;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2020;;251866.67;;;;223054.22;;;;208648.0;;;;2023;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2021;;16115758.13;;;;7920326.14;;;;4153438.02;;;;2024;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2021;;2014166.67;;;;970965.91;;;;799166.67;;;;2024;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2021;;244800.0;;;;252683.33;;;;218566.66;;;;2024;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2022;;17700487.6;;;;8911922.53;;;;6317379.74;;;;2025;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2022;;2100000.0;;;;1026783.38;;;;630000.0;;;;2025;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2022;;336518.87;;;;265466.01;;;;229955.0;;;;2025;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2023;;21026470.62;;;;11868329.98;;;;8686550.66;;;;2026;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2023;;2044710.0;;;;1143980.23;;;;979860.0;;;;2026;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2023;;352563.67;;;;276141.22;;;;352563.67;;;;2026;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2024;;36583760.25;;;;15676459.06;;;;9506245.82;;;;2026;so realizado;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2024;;2444280.0;;;;1187155.0;;;;973280.0;;;;2026;so realizado;Oil;Ultrapar
