cnpj;empresa;orgao;exercicio;previsto_total;realizado_total;desvio_total;desvio_total_pct;previsto_membros;realizado_membros;desvio_membros;desvio_membros_pct;fre_previsao;fre_realizado;situacao;previsto_por_membro;realizado_por_membro;desvio_por_membro_pct;setor;apelido
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho de Administração;2026;12100000.0;;;;9.0;;;;2026;;so previsao;1344444.4444444445;;;Retail;Smartfit
07.594.978/0001-78;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Conselho Fiscal;2026;800000.0;;;;6.0;;;;2026;;so previsao;133333.33333333334;;;Retail;Smartfit
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2009;;17116241.0;;;;8.0;;;;2012;so realizado;;2139530.125;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2009;;13398989.0;;;;9.0;;;;2012;so realizado;;1488776.5555555555;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2009;;288011.0;;;;3.0;;;;2012;so realizado;;96003.66666666667;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2010;22910448.0;24497197.0;1586749.0;6.925875041814983;8.0;7.75;-0.25;-3.125;2010;2013;realizado;2863806.0;3160928.64516129;10.375096817357399;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2010;14435411.0;17269689.0;2834278.0;19.63420369534335;9.0;9.0;0.0;0.0;2010;2013;realizado;1603934.5555555555;1918854.3333333333;19.634203695343345;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2010;240009.0;288011.0;48002.0;20.00008333020845;3.0;3.0;0.0;0.0;2010;2013;realizado;80003.0;96003.66666666667;20.00008333020846;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2011;26247125.0;26664834.0;417709.0;1.5914466822556756;8.0;7.0;-1.0;-12.5;2011;2014;realizado;3280890.625;3809262.0;16.104510494006497;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2011;11531890.0;14466332.0;2934442.0;25.446323195937527;9.0;9.0;0.0;0.0;2011;2014;realizado;1281321.111111111;1607370.2222222222;25.446323195937538;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2011;240009.0;346178.0;106169.0;44.2354245049144;3.0;3.0;0.0;0.0;2011;2014;realizado;80003.0;115392.66666666667;44.2354245049144;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2012;;22247128.0;;;;6.0;;;;2015;so realizado;;3707854.6666666665;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2012;;10261022.0;;;;9.0;;;;2015;so realizado;;1140113.5555555555;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2012;;354241.0;;;;3.0;;;;2015;so realizado;;118080.33333333333;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2013;25016690.0;25107679.45;90989.44999999925;0.3637149838767609;6.0;6.0;0.0;0.0;2013;2016;realizado;4169448.3333333335;4184613.2416666667;0.3637149838767506;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2013;11851522.0;10008919.4;-1842602.5999999996;-15.547392140857518;9.0;9.0;0.0;0.0;2013;2016;realizado;1316835.7777777778;1112102.1555555556;-15.547392140857518;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2013;380809.0;304591.8;-76217.20000000001;-20.014547975494278;3.0;3.0;0.0;0.0;2013;2016;realizado;126936.33333333333;101530.59999999999;-20.014547975494278;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2014;37744689.24;26283236.31;-11461452.930000003;-30.365736639457364;6.0;6.0;0.0;0.0;2014;2017;realizado;6290781.54;4380539.385;-30.365736639457364;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2014;10427714.26;8836168.4;-1591545.8599999994;-15.262653159811453;9.0;9.0;0.0;0.0;2014;2017;realizado;1158634.9177777776;981796.488888889;-15.262653159811446;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2014;330482.1;304592.4;-25889.699999999953;-7.8339189928894655;3.0;3.0;0.0;0.0;2014;2017;realizado;110160.7;101530.8;-7.833918992889477;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2015;30948831.61;28788681.29;-2160150.3200000003;-6.9797475627546;6.0;6.0;0.0;0.0;2015;2018;realizado;5158138.601666667;4798113.548333333;-6.979747562754602;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2015;9254963.26;9015368.4;-239594.8599999994;-2.5888256200381656;9.0;8.67;-0.33000000000000007;-3.6666666666666674;2015;2018;realizado;1028329.2511111111;1039834.8788927336;1.1188661383686904;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2015;330482.75;329977.92;-504.8300000000163;-0.1527553253535975;3.0;3.0;0.0;0.0;2015;2018;realizado;110160.91666666667;109992.64;-0.15275532535359293;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2016;34723857.18;27529415.03;-7194442.1499999985;-20.719017800084153;6.0;5.5;-0.5;-8.333333333333334;2016;2019;realizado;5787309.53;5005348.1872727275;-13.511655781909992;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2016;9962468.24;11068251.42;1105783.1799999997;11.099490140005702;8.0;8.5;0.5;6.25;2016;2019;realizado;1245308.53;1302147.225882353;4.5642260141230295;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2016;376937.75;342670.68;-34267.07000000001;-9.090909573265083;3.0;3.0;0.0;0.0;2016;2019;realizado;125645.91666666667;114223.56;-9.090909573265083;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2017;34715385.01;36112584.41;1397199.3999999985;4.0247267878421225;7.0;6.83;-0.16999999999999993;-2.4285714285714275;2017;2020;realizado;4959340.715714285;5287347.64421669;6.613922037319897;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2017;13221774.7;12997080.07;-224694.62999999896;-1.6994286704945818;9.0;9.0;0.0;0.0;2017;2020;realizado;1469086.0777777778;1444120.0077777777;-1.699428670494596;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2017;376937.75;342353.39;-34584.359999999986;-9.175085276017057;3.0;3.0;0.0;0.0;2017;2020;realizado;125645.91666666667;114117.79666666668;-9.17508527601706;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2018;100012116.54;100012116.54;0.0;0.0;8.0;8.0;0.0;0.0;2018;2021;realizado;12501514.5675;12501514.5675;0.0;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2018;18464265.96;18464265.96;0.0;0.0;9.0;9.0;0.0;0.0;2018;2021;realizado;2051585.1066666667;2051585.1066666667;0.0;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2018;778355.11;778355.11;0.0;0.0;3.0;3.0;0.0;0.0;2018;2021;realizado;259451.70333333334;259451.70333333334;0.0;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2019;118705687.98;74351737.08;-44353950.900000006;-37.36463825345331;8.0;8.0;0.0;0.0;2019;2021;realizado;14838210.9975;9293967.135;-37.36463825345331;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2019;20394521.46;17930897.67;-2463623.789999999;-12.079831315639995;10.0;8.67;-1.33;-13.3;2019;2021;realizado;2039452.1460000002;2068154.287197232;1.4073456567012643;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2019;941663.7;946343.7;4680.0;0.4969927161894422;3.0;3.0;0.0;0.0;2019;2021;realizado;313887.89999999997;315447.89999999997;0.4969927161894372;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2020;125000000.0;113928178.08;-11071821.920000002;-8.857457536000002;8.0;8.0;0.0;0.0;2020;2023;realizado;15625000.0;14241022.26;-8.857457536000002;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2020;23500000.0;18840149.94;-4659850.059999999;-19.829149191489357;9.0;9.58;0.5800000000000001;6.4444444444444455;2020;2023;realizado;2611111.111111111;1966612.7286012527;-24.682916776973297;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2020;1500000.0;951840.0;-548160.0;-36.544;3.0;3.0;0.0;0.0;2020;2023;realizado;500000.0;317280.0;-36.544;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2021;127850000.0;83788566.9;-44061433.099999994;-34.463381384434875;7.08;7.08;0.0;0.0;2021;2024;realizado;18057909.604519773;11834543.347457629;-34.463381384434875;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2021;21000000.0;16803220.6;-4196779.3999999985;-19.984663809523806;10.0;10.0;0.0;0.0;2021;2024;realizado;2100000.0;1680322.06;-19.984663809523806;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2021;1150000.0;882000.0;-268000.0;-23.304347826086957;3.0;3.0;0.0;0.0;2021;2024;realizado;383333.3333333333;294000.0;-23.304347826086957;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2022;124957946.71;73474022.67;-51483924.03999999;-41.20100033292232;7.0;7.0;0.0;0.0;2022;2025;realizado;17851135.244285714;10496288.952857142;-41.20100033292232;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2022;23790732.39;15911411.1;-7879321.290000001;-33.119288472648826;10.0;9.33;-0.6699999999999999;-6.7;2022;2025;realizado;2379073.239;1705403.118971061;-28.316493539816534;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2022;1251320.89;987600.0;-263720.8899999999;-21.07540057131148;3.0;3.0;0.0;0.0;2022;2025;realizado;417106.9633333333;329200.0;-21.075400571311487;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2023;126139578.42;92126140.78;-34013437.64;-26.964920975672943;7.0;7.0;0.0;0.0;2023;2026;realizado;18019939.774285715;13160877.254285714;-26.964920975672946;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2023;22369245.59;15686864.57;-6682381.02;-29.87307280039568;9.0;9.0;0.0;0.0;2023;2026;realizado;2485471.7322222223;1742984.9522222222;-29.873072800395683;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2023;1491175.99;1066800.0;-424375.99;-28.459148540877457;3.0;3.0;0.0;0.0;2023;2026;realizado;497058.66333333333;355600.0;-28.459148540877454;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2024;185781691.05;137816816.42;-47964874.630000025;-25.817869542963248;7.25;7.17;-0.08000000000000007;-1.1034482758620698;2024;2026;realizado;25625060.83448276;19221313.308228727;-24.99017492140635;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2024;20328040.21;20052016.16;-276024.05000000075;-1.357848799729429;9.0;8.83;-0.16999999999999993;-1.8888888888888882;2024;2026;realizado;2258671.1344444444;2270896.5073612686;0.5412639640357098;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2024;1135441.41;1090800.0;-44641.409999999916;-3.9316348344209078;3.0;3.0;0.0;0.0;2024;2026;realizado;378480.47;363600.0;-3.931634834420905;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2025;146158519.93;102893446.2;-43265073.730000004;-29.601472258148913;6.58;6.33;-0.25;-3.7993920972644375;2025;2026;realizado;22212541.022796355;16254888.815165877;-26.821119661709304;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2025;29222784.79;25451591.14;-3771193.6499999985;-12.904976979779478;9.0;9.0;0.0;0.0;2025;2026;realizado;3246976.0877777776;2827954.571111111;-12.90497697977948;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2025;1261729.7;1090800.0;-170929.69999999995;-13.547251840073192;3.0;3.0;0.0;0.0;2025;2026;realizado;420576.56666666665;363600.0;-13.547251840073194;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Diretoria Estatutária;2026;103773218.62;;;;7.0;;;;2026;;so previsao;14824745.517142858;;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho de Administração;2026;31245567.81;;;;9.0;;;;2026;;so previsao;3471729.7566666664;;;Pulp;Suzano
16.404.287/0001-55;SUZANO S.A.;Conselho Fiscal;2026;1256744.75;;;;3.0;;;;2026;;so previsao;418914.9166666667;;;Pulp;Suzano
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2009;;27214248.02;;;;31.0;;;;2012;so realizado;;877878.9683870968;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2009;;691200.0;;;;4.0;;;;2012;so realizado;;172800.0;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2009;;0.0;;;;0.0;;;;2012;so realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2010;39035217.31;22869790.53;-16165426.780000001;-41.41241651512148;35.0;31.83;-3.1700000000000017;-9.057142857142862;2010;2013;realizado;1115291.9231428572;718497.9745523093;-35.577586491651005;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2010;781132.8;772800.0;-8332.800000000047;-1.0667584308327658;4.0;4.0;0.0;0.0;2010;2013;realizado;195283.2;193200.0;-1.0667584308327704;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2010;;0.0;;;;0.0;;;;2013;so realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2011;48605885.04;30382565.45;-18223319.59;-37.4920024087684;37.0;31.0;-6.0;-16.216216216216218;2011;2014;realizado;1313672.5686486487;980082.7564516129;-25.393680294336484;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2011;819168.0;905520.0;86352.0;10.541427399507793;4.0;5.33;1.33;33.25;2011;2014;realizado;204792.0;169891.18198874296;-17.04208075083843;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2011;0.0;;;;0.0;;;;2011;;so previsao;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2012;37607315.57;33128917.0;-4478398.57;-11.9083175763082;29.0;24.58;-4.420000000000002;-15.241379310344833;2012;2015;realizado;1296803.9851724138;1347799.7152156224;3.932416203704725;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2012;1373760.0;1118457.0;-255303.0;-18.584250524109013;5.0;6.75;1.75;35.0;2012;2015;realizado;274752.0;165697.33333333334;-39.69203742526594;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2013;37260937.75;24699971.5;-12560966.25;-33.71081622871931;24.0;24.17;0.1700000000000017;0.7083333333333405;2013;2016;realizado;1552539.0729166667;1021926.8307819611;-34.17706203927445;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2013;1373109.01;1064734.02;-308374.99;-22.458157928772167;7.0;8.92;1.92;27.428571428571427;2013;2016;realizado;196158.43;119364.8004484305;-39.14877864365528;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2014;30382860.03;18418014.8;-11964845.23;-39.38024668574955;20.0;16.92;-3.0799999999999983;-15.399999999999991;2014;2017;realizado;1519143.0015;1088535.1536643025;-28.345445255023115;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2014;1682780.39;1221088.8;-461691.58999999985;-27.436235455536767;7.0;9.33;2.33;33.285714285714285;2014;2017;realizado;240397.19857142857;130877.6848874598;-45.557732924840025;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2015;28474385.55;17765104.03;-10709281.52;-37.61022867796352;16.0;15.25;-0.75;-4.6875;2015;2018;realizado;1779649.096875;1164924.8544262296;-34.541879268683026;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2015;1826872.08;1514645.19;-312226.89000000013;-17.090791053087862;9.0;8.25;-0.75;-8.333333333333334;2015;2018;realizado;202985.78666666668;183593.35636363635;-9.553590239732213;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2016;29087884.27;13893640.72;-15194243.549999999;-52.23564357229891;14.92;11.83;-3.09;-20.710455764075068;2016;2019;realizado;1949590.0985254692;1174441.3119188505;-39.75957752313606;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2016;1759589.18;1778881.59;19292.41000000015;1.0964155849151191;8.58;8.75;0.16999999999999993;1.9813519813519804;2016;2019;realizado;205080.324009324;203300.75314285714;-0.8677433464489459;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2017;27189661.85;16974661.16;-10215000.690000001;-37.56942894823093;11.75;10.83;-0.9199999999999999;-7.829787234042553;2017;2020;realizado;2314013.7744680853;1567374.0683287166;-32.26600093644629;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2017;2847000.0;2273749.68;-573250.3199999998;-20.135241306638562;9.0;9.0;0.0;0.0;2017;2020;realizado;316333.3333333333;252638.85333333336;-20.13524130663855;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2017;;0.0;;;;0.0;;;;2020;so realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2018;28295723.86;18752307.37;-9543416.489999998;-33.72741597712213;11.0;9.5;-1.5;-13.636363636363637;2018;2021;realizado;2572338.5327272727;1973927.0915789474;-23.263323762983525;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2018;3244560.7;3266985.71;22425.009999999776;0.6911570493965415;9.0;9.0;0.0;0.0;2018;2021;realizado;360506.7444444445;362998.4122222222;0.6911570493965291;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2018;;0.0;;;;0.0;;;;2021;so realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2019;;21916085.25;;;;6.5;;;;2022;so realizado;;3371705.423076923;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2019;;5639294.18;;;;8.75;;;;2022;so realizado;;644490.7634285714;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2019;;0.0;;;;0.0;;;;2022;so realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2020;35059852.25;27569091.73;-7490760.52;-21.365636302702903;7.5;7.0;-0.5;-6.666666666666667;2020;2023;realizado;4674646.966666667;3938441.6757142856;-15.74889603861026;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2020;7287561.84;6971530.35;-316031.4900000002;-4.336587420299685;7.67;7.67;0.0;0.0;2020;2023;realizado;950138.4406779661;908934.8565840939;-4.336587420299676;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2020;0.0;0.0;0.0;;0.0;0.0;0.0;;2020;2023;realizado;;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2021;;33685537.61;;;;7.0;;;;2024;so realizado;;4812219.658571429;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2021;;9870852.95;;;;7.0;;;;2024;so realizado;;1410121.8499999999;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2021;;231277.16;;;;2.0;;;;2024;so realizado;;115638.58;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2022;;40499018.62;;;;7.0;;;;2025;so realizado;;5785574.088571428;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2022;;10674833.53;;;;7.0;;;;2025;so realizado;;1524976.2185714284;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2022;;100435.11;;;;1.0;;;;2025;so realizado;;100435.11;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2023;54180269.39;45454317.61;-8725951.780000001;-16.10540493475387;7.5;7.0;-0.5;-6.666666666666667;2023;2026;realizado;7224035.918666666;6493473.944285714;-10.112933858664864;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2023;11720978.51;10573519.06;-1147459.4499999993;-9.789792285866065;7.0;7.0;0.0;0.0;2023;2026;realizado;1674425.5014285713;1510502.722857143;-9.78979228586605;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2023;0.0;283288.07;283288.07;;2.0;2.0;0.0;0.0;2023;2026;realizado;0.0;141644.035;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2024;57525808.41;52587695.2;-4938113.209999993;-8.584170038611012;8.0;8.0;0.0;0.0;2024;2026;realizado;7190726.05125;6573461.9;-8.584170038611017;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2024;10598450.23;10145464.01;-452986.22000000067;-4.274079796287355;7.0;7.0;0.0;0.0;2024;2026;realizado;1514064.3185714285;1449352.0014285713;-4.274079796287356;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho Fiscal;2024;134899.08;127029.96;-7869.119999999981;-5.833338522397619;1.0;1.0;0.0;0.0;2024;2026;realizado;134899.08;127029.96;-5.833338522397624;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2025;62609491.34;58991703.84;-3617787.5;-5.778337153952671;7.75;7.08;-0.6699999999999999;-8.64516129032258;2025;2026;realizado;8078644.043870968;8332161.559322034;3.1381196408003964;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2025;10577517.36;10972324.35;394806.9900000002;3.7325109150187226;7.0;7.0;0.0;0.0;2025;2026;realizado;1511073.9085714284;1567474.907142857;3.7325109150187386;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Diretoria Estatutária;2026;69746484.4;;;;8.0;;;;2026;;so previsao;8718310.55;;;TMT;TOTVS
53.113.791/0001-22;TOTVS S.A.;Conselho de Administração;2026;11854602.55;;;;7.0;;;;2026;;so previsao;1693514.6500000001;;;TMT;TOTVS
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2009;;19099152.21;;;;5.0;;;;2012;so realizado;;3819830.4420000003;;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2009;;2625600.0;;;;8.0;;;;2012;so realizado;;328200.0;;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2009;;576000.0;;;;5.0;;;;2012;so realizado;;115200.0;;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2010;19575056.07;51817089.66;32242033.589999996;164.70978920674935;5.67;5.67;0.0;0.0;2010;2013;realizado;3452390.8412698414;9138816.518518519;164.70978920674938;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2010;2351040.0;2784000.0;432960.0;18.415679869334422;8.0;8.0;0.0;0.0;2010;2013;realizado;293880.0;348000.0;18.41567986933441;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2010;574800.0;689760.0;114960.0;20.0;5.0;5.0;0.0;0.0;2010;2013;realizado;114960.0;137952.0;19.999999999999996;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2011;53101161.66;47801603.74;-5299557.919999994;-9.980116732534762;6.0;6.0;0.0;0.0;2011;2014;realizado;8850193.61;7966933.956666667;-9.98011673253476;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho de Administração;2011;3194880.0;3172800.0;-22080.0;-0.6911057692307693;8.67;8.67;0.0;0.0;2011;2014;realizado;368498.26989619376;365951.5570934256;-0.6911057692307709;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Conselho Fiscal;2011;777552.0;777552.0;0.0;0.0;5.0;5.0;0.0;0.0;2011;2014;realizado;155510.4;155510.4;0.0;Oil;Ultrapar
33.256.439/0001-39;ULTRAPAR PARTICIPACOES S.A.;Diretoria Estatutária;2012;29783200.0;27841100.0;-1942100.0;-6.520790244164496;6.0;6.0;0.0;0.0;2012;2015;realizado;4963866.666666667;4640183.333333333;-6.520790244164509;Oil;Ultrapar
