cnpj;empresa;orgao;exercicio;maxima;media;minima;n_membros;n_membros_remunerados;total_orgao;fre_total_orgao;media_implicita;alertas;previsao;fre;data_referencia;versao;id_documento;setor;apelido;escala_corrigida
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2013;6255260.0;3478130.0;1381420.0;4.0;0.0;13912500.0;2015;;;False;2016;2016-01-01;15;65153;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2014;6144400.0;3731700.0;2053400.0;4.0;4.0;14926300.0;2017;3731575.0;;False;2017;2017-01-01;24;75082;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2015;6779000.0;2927500.0;1266600.0;6.17;6.17;27907200.0;2018;4523047.001620745;media != total/n_remunerados;False;2018;2018-01-01;16;83927;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2016;5484900.0;4548000.0;3363800.0;7.1;7.1;32291100.0;2019;4548042.253521127;;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2017;8989300.0;7383100.0;4664400.0;6.4;6.4;47252000.0;2019;7383125.0;;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2018;11362400.0;6789100.0;3367200.0;4.8;4.8;35294700.0;2019;7353062.5;media != total/n_remunerados;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2022;13164144.0;7045527.88;4053440.0;4.2;4.2;29591217.1;2025;7045527.880952381;;False;2025;2025-12-31;13;157016;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2023;20060537.97;7621594.57;3966597.76;4.0;4.0;30486378.27;2026;7621594.5675;;False;2026;2026-12-31;3;160848;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2024;17605843.74;9888702.63;5367075.35;4.17;4.17;41235889.96;2026;9888702.628297362;;False;2026;2026-12-31;3;160848;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Diretoria Estatutária;2025;22531228.72;9920944.49;4522139.06;4.0;4.0;39683777.95;2026;9920944.4875;;False;2026;2026-12-31;3;160848;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2009;1595300.0;785414.0;303500.0;7.0;0.0;5497900.0;2012;;;False;2012;2012-01-01;8;26480;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2010;1689800.0;761800.0;379000.0;6.42;0.0;5332900.0;2013;;;False;2013;2013-01-01;7;37154;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2011;814900.0;554400.0;318900.0;6.83;0.0;3786600.0;2014;;;False;2014;2014-01-01;20;46595;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2012;1239100.0;888600.0;628400.0;9.0;0.0;7997700.0;2015;;;False;2015;2015-01-01;11;55323;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2013;1274500.0;726800.0;504000.0;9.0;0.0;6541000.0;2015;;;False;2016;2016-01-01;15;65153;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2014;1213600.0;774200.0;534200.0;8.25;8.25;6387000.0;2017;774181.8181818182;;False;2017;2017-01-01;24;75082;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2015;1392900.0;574500.0;190800.0;8.42;8.42;5744700.0;2018;682268.4085510689;media != total/n_remunerados;False;2018;2018-01-01;16;83927;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2016;1179100.0;899200.0;815600.0;8.8;8.8;7913300.0;2019;899238.6363636362;;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2017;5367900.0;1720500.0;1133700.0;9.3;9.3;16000700.0;2019;1720505.376344086;;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2018;28784300.0;4224000.0;1236300.0;9.2;9.2;38860500.0;2019;4223967.391304349;;False;2019;2019-01-01;17;94648;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2022;0.0;0.0;0.0;3.67;0.0;0.0;2025;;;False;2025;2025-12-31;13;157016;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2023;0.0;0.0;0.0;3.0;0.0;0.0;2026;;;False;2026;2026-12-31;3;160848;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2024;0.0;0.0;0.0;3.0;0.0;0.0;2026;;;False;2026;2026-12-31;3;160848;Consumo;Natura;
71.673.990/0001-77;NATURA COSMÉTICOS S.A.;Conselho de Administração;2025;2126250.0;2055639.81;6415.37;8.0;4.25;8736469.18;2026;2055639.8070588235;;False;2026;2026-12-31;3;160848;Consumo;Natura;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2009;975175.81;939995.98;884494.73;7.0;0.0;6615569.25;2012;;;False;2012;2012-01-01;8;25233;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2010;1210747.93;1167989.42;1123019.83;7.0;0.0;8175925.97;2013;;;False;2013;2013-01-01;9;36171;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2011;2106242.35;1746051.21;1463957.8;7.0;0.0;12222358.48;2014;;;False;2014;2014-01-01;10;46485;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2012;1692854.46;1423094.43;1389196.91;7.42;0.0;12932748.18;2015;;;False;2015;2015-01-01;19;55824;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2013;2183133.37;1873337.43;1608757.95;7.0;0.0;13113362.01;2016;;;False;2016;2016-01-01;13;65141;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2014;2649793.98;2204041.27;2030751.74;7.0;7.0;15428288.86;2017;2204041.2657142854;;False;2017;2017-01-01;18;73975;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2015;2168850.76;2124912.84;305461.68;8.0;8.0;16999302.76;2018;2124912.845;;False;2018;2018-01-01;27;81763;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2016;2240007.4;2212752.14;1994839.17;7.67;7.67;16971808.92;2019;2212752.1408083444;;False;2019;2019-01-01;40;94737;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2017;2347432.34;2112962.39;1860873.09;7.92;7.92;16734662.12;2020;2112962.388888889;;False;2020;2020-01-01;19;104904;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2018;2345948.12;2225262.75;2017773.48;7.92;7.92;17624080.98;2021;2225262.75;;False;2021;2021-01-01;28;113911;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2019;2711572.79;2929586.16;2023422.94;7.67;7.67;22460160.53;2022;2928312.976531943;media fora do intervalo min-max;False;2022;2022-01-01;26;126948;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2020;2937733.28;2738492.19;2166779.72;9.0;9.0;24646429.73;2023;2738492.192222222;;False;2023;2023-12-31;26;137831;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2021;3079232.01;3939645.02;3034506.31;9.0;9.0;35456855.2;2024;3939650.5777777783;media fora do intervalo min-max;False;2024;2024-12-31;28;148031;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2022;2295729.68;3073743.86;1691555.66;9.0;9.0;27663694.7;2025;3073743.8555555553;media fora do intervalo min-max;False;2025;2025-12-31;27;157150;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2023;2754629.8;3748138.85;148387.62;9.0;9.0;33733249.63;2026;3748138.8477777783;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2024;3035922.96;3317994.68;2436930.38;9.0;9.0;29861952.08;2026;3317994.675555555;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Diretoria Estatutária;2025;3027442.37;3310628.63;2392594.07;9.0;8.92;29519771.95;2026;3309391.4742152467;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2009;89132.55;76154.5;74423.57;7.75;0.0;590197.4;2012;;;False;2012;2012-01-01;8;25233;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2010;100179.1;86357.27;83875.37;8.0;0.0;687894.5;2013;;;False;2013;2013-01-01;9;36171;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2011;91785.94;89646.52;90912.41;7.92;0.0;710000.4;2014;;media fora do intervalo min-max;False;2014;2014-01-01;10;46485;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2012;112530.82;108352.73;107972.19;9.83;0.0;1147152.13;2015;;;False;2015;2015-01-01;19;55824;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2013;155457.81;140961.99;137657.81;10.0;0.0;1268657.94;2016;;;False;2016;2016-01-01;13;65141;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2014;186019.09;156237.4;145014.77;10.0;9.0;1406136.64;2017;156237.40444444443;;False;2017;2017-01-01;18;73975;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2015;156602.47;153277.24;156602.47;13.67;11.33;1736631.13;2018;153277.240070609;media fora do intervalo min-max;False;2018;2018-01-01;27;81763;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2016;171361.46;168338.59;149039.98;11.0;9.33;1571158.82;2019;168398.58735262594;;False;2019;2019-01-01;40;94737;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2017;210653.11;169538.52;137072.73;9.0;5.75;974846.46;2020;169538.5147826087;;False;2020;2020-01-01;19;104904;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2018;225339.87;186514.27;180152.78;10.08;6.0;1119085.59;2021;186514.265;;False;2021;2021-01-01;28;113911;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2019;173558.09;194282.26;173558.09;9.75;5.0;971411.32;2022;194282.264;media fora do intervalo min-max;False;2022;2022-01-01;26;126948;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2020;174437.57;177728.84;174437.57;10.0;4.42;784969.06;2023;177594.80995475114;media fora do intervalo min-max;False;2023;2023-12-31;26;137831;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2021;174437.57;170022.79;174437.57;10.58;4.5;765102.54;2024;170022.78666666668;media fora do intervalo min-max;False;2024;2024-12-31;28;148031;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2022;145364.64;144539.5;145364.64;11.0;3.83;554068.09;2025;144665.29765013052;media fora do intervalo min-max;False;2025;2025-12-31;27;157150;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2023;155176.71;156282.25;155176.71;11.0;6.33;989787.58;2026;156364.5466034755;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2024;163937.58;167702.64;158435.94;11.0;8.0;1341621.15;2026;167702.64375;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho de Administração;2025;188948.8;173620.07;171772.62;11.0;9.0;1562580.59;2026;173620.06555555557;;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2009;74423.57;74423.57;74423.57;5.0;0.0;372117.85;2012;;;False;2012;2012-01-01;8;25233;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2010;83875.37;83875.37;83875.37;5.0;0.0;419376.85;2013;;;False;2013;2013-01-01;9;36171;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2011;90912.41;90912.41;90912.41;5.0;0.0;454562.04;2014;;;False;2014;2014-01-01;10;46485;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2012;108679.08;108656.25;108679.08;5.0;0.0;651937.51;2015;;media fora do intervalo min-max;False;2015;2015-01-01;19;55824;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2013;137657.82;142044.53;137657.82;5.0;0.0;710222.66;2016;;media fora do intervalo min-max;False;2016;2016-01-01;13;65141;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2014;145014.77;145014.77;145014.77;5.0;5.0;725073.84;2017;145014.76799999998;;False;2017;2017-01-01;18;73975;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2015;156602.47;156602.47;156602.47;5.0;5.0;783012.36;2018;156602.472;;False;2018;2018-01-01;27;81763;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2016;170868.54;163341.28;170868.54;5.0;5.0;816706.42;2019;163341.284;media fora do intervalo min-max;False;2019;2019-01-01;40;94737;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2017;164487.28;160068.62;164487.28;5.0;5.0;800343.12;2020;160068.624;media fora do intervalo min-max;False;2020;2020-01-01;19;104904;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2018;184628.63;178351.3;153857.19;5.0;5.0;891756.51;2021;178351.302;;False;2021;2021-01-01;28;113911;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2019;138186.7;132369.1;138186.7;5.0;5.0;661845.5;2022;132369.1;media fora do intervalo min-max;False;2022;2022-01-01;26;126948;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2020;174437.57;172983.92;174437.57;5.0;5.0;864919.61;2023;172983.922;media fora do intervalo min-max;False;2023;2023-12-31;26;137831;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2021;174437.57;164402.72;174437.57;5.17;5.17;849414.05;2024;164296.72147001934;media fora do intervalo min-max;False;2024;2024-12-31;28;148031;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2022;145364.64;145364.64;145364.64;5.0;5.0;726823.2;2025;145364.63999999998;;False;2025;2025-12-31;27;157150;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2023;155176.71;156203.27;155176.71;5.0;5.0;781016.37;2026;156203.274;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2024;180331.38;167216.32;163937.58;5.0;5.0;836081.6;2026;167216.32;;False;2026;2026-12-31;9;161123;Oil;Petrobras;
33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;Conselho Fiscal;2025;171772.62;172237.96;171772.62;4.92;4.92;846836.64;2026;172121.26829268294;media fora do intervalo min-max;False;2026;2026-12-31;9;161123;Oil;Petrobras;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2018;2576666.18;2247000.0;1917333.82;2.0;2.0;4494000.0;2021;2247000.0;;False;2021;2021-01-01;15;113616;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2019;2121946.26;1812000.0;1480538.5;3.0;3.0;5436000.0;2022;1812000.0;;False;2022;2022-01-01;16;124104;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2020;4331001.5;3624840.94;3084464.4;3.0;3.0;10874623.0;2023;3624874.3333333335;;False;2023;2023-12-31;15;136830;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2021;5519200.66;4989055.28;3889129.64;3.0;3.0;14967165.84;2024;4989055.28;;False;2024;2024-12-31;18;147420;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2022;7399679.6;6450962.15;4727163.6;3.0;3.0;19352886.46;2025;6450962.153333333;;False;2025;2025-12-31;11;157068;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2023;6792363.24;4342180.83;2237959.4;5.0;5.0;21710904.17;2026;4342180.834000001;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2024;5916701.58;4169822.75;2460860.32;5.0;5.0;20849113.76;2026;4169822.7520000003;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Diretoria Estatutária;2025;6619285.26;4358451.05;2596855.95;5.0;5.0;21792254.98;2026;4358450.996;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2018;180000.0;180000.0;180000.0;4.0;2.0;360000.0;2021;180000.0;;False;2021;2021-01-01;15;113616;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2019;180000.0;180000.0;180000.0;4.0;2.0;360000.0;2022;180000.0;;False;2022;2022-01-01;16;124104;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2020;180000.0;180000.0;180000.0;4.0;2.0;360000.0;2023;180000.0;;False;2023;2023-12-31;15;136830;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2021;348333.31;322695.03;265000.0;6.58;6.58;2123333.31;2024;322695.0319148936;;False;2024;2024-12-31;18;147420;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2022;540000.0;540000.0;540000.0;7.0;7.0;3780000.0;2025;540000.0;;False;2025;2025-12-31;11;157068;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2023;571500.0;571500.0;571500.0;7.0;7.0;4000500.0;2026;571500.0;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2024;717750.0;693964.29;594000.0;7.0;7.0;4857750.0;2026;693964.2857142857;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho de Administração;2025;742500.0;615450.0;594000.0;7.0;7.0;4884150.0;2026;697735.7142857143;media != total/n_remunerados;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2018;0.0;0.0;0.0;0.0;0.0;0.0;2021;;;False;2021;2021-01-01;15;113616;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2019;0.0;0.0;0.0;0.0;0.0;0.0;2022;;;False;2022;2022-01-01;16;124104;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2020;0.0;0.0;0.0;0.0;0.0;0.0;2023;;;False;2023;2023-12-31;15;136830;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2021;0.0;0.0;0.0;0.0;0.0;0.0;2024;;;False;2024;2024-12-31;18;147420;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2022;0.0;0.0;0.0;0.0;0.0;0.0;2025;;;False;2025;2025-12-31;11;157068;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2023;0.0;0.0;0.0;0.0;0.0;0.0;2026;;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2024;0.0;0.0;0.0;0.0;0.0;0.0;2026;;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
03.342.704/0001-30;PETRORECÔNCAVO S.A.;Conselho Fiscal;2025;0.0;0.0;0.0;0.0;0.0;0.0;2026;;;False;2026;2026-12-31;6;160995;Oil;PetroReconcavo;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2009;0.0;0.0;0.0;2.0;0.0;0.0;2010;;;False;2010;2010-01-01;9;7306;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2010;7493160.0;7994829.0;6213841.0;2.17;0.0;17348779.0;2013;;media fora do intervalo min-max;False;2013;2013-01-01;26;37453;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2011;3893408.0;2563305.0;2335043.0;3.25;0.0;8330742.0;2014;;;False;2014;2014-01-01;21;46309;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2012;11063637.0;7532326.0;3464086.0;4.42;0.0;33292880.0;2015;;;False;2015;2015-01-01;14;56772;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2013;17104314.0;9763323.0;1463058.0;4.0;0.0;39053291.0;2016;;;False;2016;2016-01-01;6;65907;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2014;2800418.0;1672997.0;2279823.0;5.0;5.0;8364983.0;2017;1672996.6;media fora do intervalo min-max;False;2017;2017-01-01;13;74972;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2015;2008948.0;1435232.0;922679.0;3.83;3.83;5496939.0;2018;1435232.1148825064;;False;2018;2018-01-01;16;84002;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2016;1379720.0;1360295.0;160000.0;2.08;2.08;2829414.0;2019;1360295.1923076923;;False;2019;2019-01-01;22;93997;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2017;3760981.0;3082343.0;2403708.0;2.0;2.0;6164685.0;2020;3082342.5;;False;2020;2020-01-01;22;103769;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2018;7017906.0;5967391.0;4916876.0;2.67;2.67;13604769.0;2021;5095419.101123596;media != total/n_remunerados;False;2021;2021-01-01;14;115628;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2019;5159519.0;4970015.0;4780510.0;3.42;3.42;17389501.0;2022;5084649.415204679;media != total/n_remunerados;False;2022;2022-01-01;20;127162;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2020;9135191.0;7286400.0;4334795.0;2.25;2.25;16394400.0;2023;7286400.0;;False;2023;2023-12-31;19;136834;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2021;9694400.0;5457309.0;582800.0;2.75;2.75;15007600.0;2024;5457309.090909091;;False;2024;2024-12-31;13;146710;Oil;PetroRio;
10.629.105/0001-68;PRIO S.A.;Diretoria Estatutária;2022;24553400.0;13642033.0;6471700.0;3.0;3.0;40926100.0;2025;13642033.333333334;;False;2025;2025-12-31;15;157176;Oil;PetroRio;
